point_1,point_1,point_1,point_2,point_2,point_2,duree (min),distance (km),empreinte carbone (gCO2),prix (euros)
nom,latitude,longitude,nom,latitude,longitude,,,,
Gare de Bourges,47.09409,2.39423,Gare de Saincaize,46.93137,3.07197,35.0,54.536,1619.7,4.36
Gare de Saincaize,46.93137,3.07197,Gare de Moulins-sur-Allier,46.56136,3.33876,37.0,45.941,1364.4,3.68
Gare de Bohain,49.98848,3.4432,Gare de St Quentin,49.84002,3.29693,33.0,19.571,581.3,1.57
Gare de Champigneulles,48.73509,6.16905,Gare de Liverdun,48.7494,6.06164,7.0,8.044,238.9,0.64
Pompadour,45.39522,1.38708,Lubersac,45.44455,1.38898,12.0,5.493,163.1,0.44
Lubersac,45.44455,1.38898,Coussac-Bonneval,45.50773,1.311,19.5,9.301,276.2,0.74
Coussac-Bonneval,45.50773,1.311,Gare de St-Yrieix-la-Perche,45.51924,1.2055,16.0,8.329,247.4,0.67
Gare de Objat,45.26474,1.40688,Vignols-St-Solve,45.31309,1.39774,10.5,5.43,161.3,0.43
Vignols-St-Solve,45.31309,1.39774,Pompadour,45.39522,1.38708,20.5,9.18,272.6,0.73
Gare de St-Yrieix-la-Perche,45.51924,1.2055,Gare de La Meyze,45.62134,1.21219,14.0,11.377,337.9,0.91
Gare de La Meyze,45.62134,1.21219,Gare de Nexon,45.69153,1.17843,10.0,8.243,244.8,0.66
Gare de Nexon,45.69153,1.17843,Gare de L'Aiguille,45.77832,1.20508,12.0,9.881,293.5,0.79
Gare de L'Aiguille,45.77832,1.20508,Gare de Limoges-Bénédictins,45.83621,1.26745,7.5,8.059,239.4,0.64
Gare de Brive-la-Gaillarde,45.15256,1.52862,Gare de Varetz,45.19107,1.44735,10.5,7.685,228.2,0.61
Gare de Varetz,45.19107,1.44735,Gare de Le Burg,45.21623,1.42965,4.0,3.126,92.8,0.25
Gare de Le Burg,45.21623,1.42965,Gare de St-Aulaire,45.24992,1.39846,6.0,4.477,133.0,0.36
Gare de St-Aulaire,45.24992,1.39846,Gare de Objat,45.26474,1.40688,3.5,1.777,52.8,0.14
Gare de Nexon,45.69153,1.17843,Gare de St-Yrieix-la-Perche,45.51924,1.2055,24.0,19.294,573.0,1.54
Gare de Sallaumines,50.42224,2.8555,Gare de Loison sous Lens,50.44047,2.85937,2.0,2.048,60.8,0.16
Gare de Loison sous Lens,50.44047,2.85937,Gare de Pont à Vendin,50.47122,2.87516,3.67,3.601,106.9,0.29
Gare de Don Sainghin,50.55172,2.91453,Gare de La Fontaine (Nord),50.56621,2.92607,2.0,1.808,53.7,0.14
Gare de La Fontaine (Nord),50.56621,2.92607,Gare de Wavrin,50.5744,2.93658,2.0,1.176,34.9,0.09
Gare de Lens,50.42677,2.8282,Gare de Pont à Vendin,50.47122,2.87516,9.5,5.963,177.1,0.48
Gare de Pont à Vendin,50.47122,2.87516,Gare de Bauvin Provin,50.51114,2.90536,4.0,4.932,146.5,0.39
Gare de Don Sainghin,50.55172,2.91453,Gare de Lille CHR,50.61453,3.03551,9.5,11.046,328.1,0.88
Gare de Libourne,44.91588,-0.23637,Gare de St-Sulpice-Izon,44.91417,-0.39222,7.0,12.287,364.9,0.98
Gare de St-Flour-Chaudes-Aigues,45.03484,3.10617,Gare de Arvant,45.36538,3.31049,40.0,40.133,1192.0,3.21
Gare de St-Chély-d'Apcher,44.8017,3.27074,St-Flour-les-Allées,45.03294,3.08837,35.0,29.483,875.6,2.36
Gare de St-Flour-Chaudes-Aigues,45.03484,3.10617,Gare de Clermont-Ferrand,45.77857,3.10052,85.0,82.791,2458.9,6.62
Roueyre,45.04874,3.08092,St-Flour-les-Allées,45.03294,3.08837,6.0,1.854,55.1,0.15
Gare de Salbris,47.42514,2.04774,Gare de Aubrais-(les),47.92692,1.90608,27.0,56.857,1688.7,4.55
St-Pierre-de-Chandieu-R,45.64763,5.01182,Gare de St-Priest,45.68665,4.93431,19.0,7.431,220.7,0.59
Gare de Grenoble,45.19146,5.71453,Gare de Voiron,45.364,5.59491,16.0,21.37,634.7,1.71
Gare de La Verpillière,45.6276,5.15075,Gare de Lyon-Part-Dieu,45.76059,4.85944,18.0,27.059,803.7,2.16
Gare de Aubigny en Artois,50.35292,2.59255,Gare de Frévin Capelle,50.34723,2.63319,7.67,2.955,87.8,0.24
Gare de Frévin Capelle,50.34723,2.63319,Gare de Maroeuil,50.3224,2.69843,8.33,5.397,160.3,0.43
Gare de Savy-Berlette,50.35381,2.55782,Gare de Maroeuil,50.3224,2.69843,10.0,10.584,314.3,0.85
Gare de Cambrai Ville,50.17661,3.24122,Gare de Iwuy,50.22568,3.32987,17.0,8.351,248.0,0.67
Gare de Cambrai Ville,50.17661,3.24122,Gare de Bouchain,50.27806,3.33168,25.0,13.001,386.1,1.04
Gare de Bouchain,50.27806,3.33168,Gare de Valenciennes,50.36318,3.51713,36.0,16.233,482.1,1.3
Bussang (Gare SNCF),47.88418,6.85472,St-Maurice/M. (Mairie),47.85916,6.82553,5.0,3.537,105.0,0.28
St-Maurice/M. (Mairie),47.85916,6.82553,St-Maurice-sur-Moselle,47.85479,6.81874,2.0,0.703,20.9,0.06
St-Maurice-sur-Moselle,47.85479,6.81874,Fresse (La Hardoye),47.86903,6.79483,3.0,2.388,70.9,0.19
Fresse (La Hardoye),47.86903,6.79483,Fresse-Centre,47.87574,6.78266,2.0,1.176,34.9,0.09
Fresse-Centre,47.87574,6.78266,Le-Thillot-République,47.87834,6.76696,4.0,1.207,35.8,0.1
Le-Thillot-République,47.87834,6.76696,Le Thillot Rue Verdun,47.88207,6.76091,4.0,0.614,18.2,0.05
Le Thillot Rue Verdun,47.88207,6.76091,Ramonchamp,47.89217,6.73954,4.0,1.952,58.0,0.16
Ramonchamp,47.89217,6.73954,Remanvillers,47.90003,6.72783,2.0,1.237,36.7,0.1
Remanvillers,47.90003,6.72783,Ferdrupt,47.90773,6.70754,2.0,1.74,51.7,0.14
Ferdrupt,47.90773,6.70754,Rupt/Moselle (Saulx),47.90989,6.68912,3.0,1.395,41.4,0.11
Rupt/Moselle (Saulx),47.90989,6.68912,Rupt/Moselle-La-Roche,47.91575,6.66675,2.0,1.792,53.2,0.14
Rupt/Moselle-La-Roche,47.91575,6.66675,Rupt-sur-Moselle,47.92397,6.65996,3.0,1.046,31.1,0.08
Rupt-sur-Moselle,47.92397,6.65996,Rupt/Moselle Pont Rupt,47.93452,6.65112,1.0,1.347,40.0,0.11
Rupt/Moselle Pont Rupt,47.93452,6.65112,Maxonchamp,47.94568,6.63544,3.0,1.706,50.7,0.14
Maxonchamp,47.94568,6.63544,Hielle (Lépange),47.95384,6.62608,2.0,1.145,34.0,0.09
Hielle (Lépange),47.95384,6.62608,Hielle (Rupt),47.96376,6.63421,2.0,1.26,37.4,0.1
Hielle (Rupt),47.96376,6.63421,Vecoux,47.97873,6.63633,2.0,1.674,49.7,0.13
Vecoux,47.97873,6.63633,Remiremont (Cora),48.00458,6.61266,5.0,3.375,100.2,0.27
Remiremont (Cora),48.00458,6.61266,Gare de Remiremont,48.01637,6.59904,3.5,1.659,49.3,0.13
Gare de Romilly-sur-Seine,48.51417,3.72833,Romilly-S/S SNCF,48.51388,3.72999,1.5,0.127,3.8,0.01
Romilly-S/S SNCF,48.51388,3.72999,Romilly-S/S Hôpital,48.51582,3.71555,2.5,1.086,32.3,0.09
Romilly-S/S Hôpital,48.51582,3.71555,St-Hilaire-sous-Romilly,48.51583,3.65611,4.5,4.383,130.2,0.35
St-Hilaire-sous-Romilly,48.51583,3.65611,Crancey RN,48.51444,3.63944,2.0,1.239,36.8,0.1
Crancey RN,48.51444,3.63944,Pont-S/S Fleming,48.51305,3.59888,4.0,2.995,89.0,0.24
Pont-S/S Fleming,48.51305,3.59888,Pont-sur-Seine S.Martin,48.51666,3.59722,2.0,0.42,12.5,0.03
Pont-sur-Seine S.Martin,48.51666,3.59722,Marnay-sur-Seine,48.50942,3.56135,6.0,2.765,82.1,0.22
Marnay-sur-Seine,48.50942,3.56135,Nogent-S/S De Gaulle,48.49222,3.50944,6.5,4.281,127.1,0.34
Nogent-S/S De Gaulle,48.49222,3.50944,Nogent-sur-Seine-Théât.,48.49249,3.50222,2.0,0.533,15.8,0.04
Nogent-sur-Seine-Théât.,48.49249,3.50222,Gare de Nogent-sur-Seine,48.49784,3.49371,4.0,0.865,25.7,0.07
St-Louis-57-Eglise,48.71844,7.19423,Arzviller-Ecole,48.72037,7.16595,3.5,2.088,62.0,0.17
Arzviller-Ecole,48.72037,7.16595,Hommarting-Tilleuls,48.73881,7.14572,3.0,2.534,75.3,0.2
Hommarting-Tilleuls,48.73881,7.14572,HOMMARTING-BELLEVUE,48.74818,7.13715,1.5,1.218,36.2,0.1
HOMMARTING-BELLEVUE,48.74818,7.13715,Gare de Sarrebourg,48.73794,7.05278,18.0,6.297,187.0,0.5
Hommarting-Tilleuls,48.73881,7.14572,Guntzviller-Rue-du-Réht,48.71016,7.16155,5.0,3.394,100.8,0.27
Guntzviller-Rue-du-Réht,48.71016,7.16155,Arzviller-Ecole,48.72037,7.16595,2.0,1.182,35.1,0.09
St-Louis-57-Eglise,48.71844,7.19423,St-Louis-57-Incliné,48.71815,7.19312,1.0,0.088,2.6,0.01
St-Louis-57-Incliné,48.71815,7.19312,Gare de Lutzelbourg,48.72986,7.2514,7.0,4.474,132.9,0.36
Gare de Moulins-sur-Allier,46.56136,3.33876,Gare de Villeneuve-sur-Allier,46.65931,3.24699,8.75,12.967,385.1,1.04
Gare de Villeneuve-sur-Allier,46.65931,3.24699,Gare de Chantenay-St-Imbert,46.7283,3.1717,6.0,9.593,284.9,0.77
Gare de Dijon-Ville,47.3234,5.02728,Gare de Neuilly-lès-Dijon,47.28178,5.11079,25.0,7.823,232.3,0.63
Gare de Tain,45.07218,4.83975,Gare de Lyon-Part-Dieu,45.76059,4.85944,78.0,76.647,2276.4,6.13
Gare de Portet-St-Simon,43.53078,1.4059,Gare de Toulouse-Matabiau,43.61146,1.45356,30.0,9.769,290.1,0.78
Gare de Toulouse-Matabiau,43.61146,1.45356,Gare de Venerque-le-Vernet,43.43333,1.42587,28.0,19.954,592.6,1.6
Gare de Auterive,43.34883,1.46862,Cintegabelle-Rond-Point,43.30539,1.52117,7.0,6.441,191.3,0.52
Cintegabelle-Rond-Point,43.30539,1.52117,Gare de Saverdun,43.23942,1.57042,8.0,8.358,248.2,0.67
Gare de Saverdun,43.23942,1.57042,Vernet-Ariège-Abri-Bus,43.18427,1.60975,8.0,6.919,205.5,0.55
Vernet-Ariège-Abri-Bus,43.18427,1.60975,Gare de Pamiers,43.11618,1.619,8.0,7.617,226.2,0.61
Varilhes-Centre,43.04498,1.62761,Gare de St-Jean-de-Verges,43.01234,1.60815,5.0,3.963,117.7,0.32
Varilhes-Centre,43.04498,1.62761,Gare de Varilhes,43.04149,1.62858,3.0,0.396,11.8,0.03
Gare de Foix,42.9693,1.60739,Montgaillard (Ariège),42.93361,1.63417,5.0,4.533,134.6,0.36
Montgaillard (Ariège),42.93361,1.63417,St-Paul-St-Antoine,42.91939,1.64072,2.0,1.671,49.6,0.13
St-Paul-St-Antoine,42.91939,1.64072,Mercus-Garrabet-Centre,42.8771,1.62721,5.0,4.835,143.6,0.39
Mercus-Garrabet-Centre,42.8771,1.62721,Tarascon-Ariège-Mitter.,42.84654,1.60432,7.0,3.881,115.3,0.31
Gare de Ax-les-Thermes,42.72481,1.83332,Mérens-les-Vals-Village,42.65612,1.83642,13.0,7.651,227.2,0.61
Mérens-les-Vals-Village,42.65612,1.83642,Gare de Andorre-L'Hospitalet,42.58838,1.79852,11.0,8.155,242.2,0.65
Gare de Porte-Puymorens,42.53876,1.82485,Latour de Carol,42.4589,1.90423,15.0,11.021,327.3,0.88
Gare de Reims,49.25907,4.02402,Gare de Charleville-Mézières,49.76742,4.72485,80.0,75.946,2255.6,6.08
Gare de Haguenau,48.81343,7.78237,Walbourg-Séminaire.,48.88654,7.78939,15.0,8.155,242.2,0.65
Walbourg-Séminaire.,48.88654,7.78939,Surbourg-St-Aboga.,48.90692,7.8471,7.5,4.794,142.4,0.38
Surbourg-St-Aboga.,48.90692,7.8471,Gare de Soultz-sous-Forêts,48.93451,7.88214,5.0,4.0,118.8,0.32
Gare de Soultz-sous-Forêts,48.93451,7.88214,Schoenenbourg-Centre.,48.9524,7.9123,6.5,2.971,88.2,0.24
Schoenenbourg-Centre.,48.9524,7.9123,Ingolsheim-(Centre).,48.97476,7.93729,4.0,3.087,91.7,0.25
Ingolsheim-(Centre).,48.97476,7.93729,Riedseltz-Chapelle,48.99034,7.95072,2.0,1.993,59.2,0.16
Riedseltz-Chapelle,48.99034,7.95072,Riedseltz S Polyvalente,48.93195,-4.4771,1.0,907.327,26947.6,72.59
Riedseltz S Polyvalente,48.93195,-4.4771,Wissembourg-Altenstadt.,49.02825,7.96388,8.0,907.98,26967.0,72.64
Wissembourg-Altenstadt.,49.02825,7.96388,Gare de Wissembourg,49.03153,7.95031,1.0,1.056,31.4,0.08
Gare de St-Sulpice-Laurière,46.04687,1.47628,Gare de La Souterraine,46.23975,1.49223,13.5,21.506,638.7,1.72
Sarrebourg-LP-Messmer,48.73674,7.06872,Gare de Sarrebourg,48.73794,7.05278,8.0,1.178,35.0,0.09
Gare de Longuyon,49.44427,5.6046,Gare de Montmédy,49.52279,5.37104,14.0,19.018,564.8,1.52
Gare de Montmédy,49.52279,5.37104,Gare de Carignan,49.62852,5.16847,16.5,18.77,557.5,1.5
Gare de Carignan,49.62852,5.16847,Gare de Sedan,49.69486,4.92999,13.5,18.703,555.5,1.5
Gare de Sedan,49.69486,4.92999,Gare de Charleville-Mézières,49.76742,4.72485,14.5,16.826,499.7,1.35
Gare de Pau,43.29167,-0.36965,Gare de Assat,43.25463,-0.29522,5.5,7.307,217.0,0.58
Gare de Assat,43.25463,-0.29522,Gare de Coarraze-Nay,43.18183,-0.24176,6.0,9.191,273.0,0.74
Gare de Coarraze-Nay,43.18183,-0.24176,Gare de Montaut-Bétharram,43.12705,-0.1984,5.5,7.042,209.1,0.56
Gare de Montaut-Bétharram,43.12705,-0.1984,Gare de St-Pé (Htes-Pyrénées),43.10155,-0.16197,3.5,4.101,121.8,0.33
Gare de St-Pé (Htes-Pyrénées),43.10155,-0.16197,Gare de Lourdes,43.10043,-0.04219,8.5,9.736,289.2,0.78
Gare de Lourdes,43.10043,-0.04219,Gare de Ossun,43.18332,-0.02161,8.0,9.377,278.5,0.75
Gare de Ossun,43.18332,-0.02161,Gare de Tarbes,43.2398,0.06941,7.0,9.698,288.0,0.78
Gare de Landerneau,48.45383,-4.25621,Gare de Dirinon,48.39259,-4.2856,8.33,7.154,212.5,0.57
Gare de Dirinon,48.39259,-4.2856,Gare de Pont-de-Buis,48.25432,-4.08631,22.0,21.319,633.2,1.71
Gare de Pont-de-Buis,48.25432,-4.08631,Gare de Châteaulin-Emb.,48.20151,-4.09404,6.0,5.907,175.4,0.47
Gare de Châteaulin-Emb.,48.20151,-4.09404,Gare de Quimper,47.99466,-4.0921,20.25,23.026,683.9,1.84
Gare de Châteaulin-Emb.,48.20151,-4.09404,Gare de Landerneau,48.45383,-4.25621,34.0,30.544,907.2,2.44
Gare de Châteaulin-Emb.,48.20151,-4.09404,Gare de Dirinon,48.39259,-4.2856,27.0,25.567,759.3,2.05
Gare de Dangé,46.93781,0.60878,Gare de Port-de-Piles,47.01015,0.59856,5.0,8.09,240.3,0.65
Gare de Les Ormes-sur-Vienne,46.97078,0.60817,Gare de Tours,47.38981,0.69351,25.0,47.09,1398.6,3.77
Gare de Monts (Indre-et-Loire),47.282,0.65473,Gare de Ste-Maure-Noyant,47.11111,0.57701,35.0,19.911,591.4,1.59
Gare de Ste-Maure-Noyant,47.11111,0.57701,Gare de Port-de-Piles,47.01015,0.59856,20.0,11.357,337.3,0.91
Gare de Paray-le-Monial,46.44726,4.11363,Digoin-Lycée,46.47706,3.9919,12.5,9.906,294.2,0.79
Digoin-Lycée,46.47706,3.9919,Gare de Digoin,46.4852,3.98764,3.0,0.963,28.6,0.08
Letra-Gabodière,45.96143,4.51648,Chamelet-Centre.,45.98267,4.50879,3.0,2.438,72.4,0.2
Chamelet-Centre.,45.98267,4.50879,Chambost-Allières.,46.01869,4.49913,4.0,4.079,121.1,0.33
St-Nizier-d'Azergues,46.08703,4.48043,Poule,46.14811,4.45653,6.0,7.045,209.2,0.56
Poule,46.14811,4.45653,Poule-Mairie,46.1481,4.44391,2.0,0.973,28.9,0.08
Poule-Mairie,46.1481,4.44391,Chauffailles-Gambetta,46.20691,4.33651,20.0,10.554,313.5,0.84
Gare de Neussargues,45.12539,2.97913,Ste-Anastasie,45.17272,2.96838,11.0,5.336,158.5,0.43
Ste-Anastasie,45.17272,2.96838,Allanche,45.22967,2.93146,10.0,6.97,207.0,0.56
Allanche,45.22967,2.93146,Landeyrat,45.27754,2.87001,9.0,7.182,213.3,0.57
Landeyrat,45.27754,2.87001,Marcenat,45.30494,2.82823,6.0,4.473,132.8,0.36
Marcenat,45.30494,2.82823,Feniers,45.32425,2.77068,8.0,4.992,148.3,0.4
Feniers,45.32425,2.77068,Condat,45.33482,2.75981,3.0,1.452,43.1,0.12
Condat,45.33482,2.75981,St-Amandin,45.34314,2.69449,11.5,5.194,154.3,0.42
St-Amandin,45.34314,2.69449,Riom-es-Montagne-Cliniq,45.28165,2.6596,11.0,7.37,218.9,0.59
Riom-es-Montagne-Cliniq,45.28165,2.6596,Riom_Es_M_la_Poste.,45.28283,2.65919,1.0,0.135,4.0,0.01
Charency-Carrefour,49.48754,5.51334,Vezin-Carrefour,49.48249,5.5111,2.0,0.585,17.4,0.05
Vezin-Carrefour,49.48249,5.5111,Villers-le-Rond,49.46432,5.48963,5.0,2.55,75.7,0.2
Villers-le-Rond,49.46432,5.48963,Jean-les-Longuyon (St),49.45306,5.46367,2.0,2.258,67.1,0.18
Jean-les-Longuyon (St),49.45306,5.46367,Marville Pl de l'Eglise,49.453,5.4583,3.0,0.389,11.6,0.03
Marville Pl de l'Eglise,49.453,5.4583,Ire-le-Sec,49.47613,5.38652,9.0,5.796,172.1,0.46
Ire-le-Sec,49.47613,5.38652,Montmédy (Centre),49.51933,5.36652,6.0,5.022,149.2,0.4
Montmédy (Centre),49.51933,5.36652,Gare de Montmédy,49.52279,5.37104,1.0,0.505,15.0,0.04
Charency-Carrefour,49.48754,5.51334,Epiez-sur-Chiers,49.49137,5.50453,3.0,0.767,22.8,0.06
Epiez-sur-Chiers,49.49137,5.50453,Vezin-Carrefour,49.48249,5.5111,4.0,1.097,32.6,0.09
Longuyon (Pont-2-Eaux),49.44865,5.59951,Longuyon (Collège),49.43443,5.61443,12.0,1.916,56.9,0.15
Gare de Lille Flandres,50.6362,3.07102,Gare de Ronchin,50.60453,3.07831,6.0,3.563,105.8,0.29
Gare de Ronchin,50.60453,3.07831,Gare de Wattignies Templemars,50.57935,3.05154,3.5,3.382,100.4,0.27
Gare de Wattignies Templemars,50.57935,3.05154,Gare de Seclin,50.54857,3.03496,3.0,3.621,107.5,0.29
Gare de Seclin,50.54857,3.03496,Gare de Phalempin,50.51537,3.01993,3.0,3.846,114.2,0.31
Gare de Phalempin,50.51537,3.01993,Gare de Libercourt,50.48016,3.00866,4.0,4.0,118.8,0.32
Gare de Libercourt,50.48016,3.00866,Gare de Ostricourt,50.4452,3.03202,4.0,4.229,125.6,0.34
Gare de Ostricourt,50.4452,3.03202,Gare de Leforest,50.42777,3.0597,2.5,2.76,82.0,0.22
Gare de Leforest,50.42777,3.0597,Gare de Pont de la Deule,50.39813,3.08488,3.5,3.752,111.4,0.3
Gare de Pont de la Deule,50.39813,3.08488,Gare de Douai,50.37168,3.08996,4.0,2.966,88.1,0.24
Gare de Douai,50.37168,3.08996,Gare de Corbehem,50.3428,3.04041,5.0,4.766,141.6,0.38
Gare de Corbehem,50.3428,3.04041,Gare de Brebières Sud,50.33622,3.0139,2.0,2.021,60.0,0.16
Gare de Biache St Vaast,50.31625,2.94155,Gare de Roeux (Pas de Calais),50.30348,2.89472,3.0,3.62,107.5,0.29
Gare de Roeux (Pas de Calais),50.30348,2.89472,Gare de Arras,50.28682,2.78113,6.5,8.288,246.2,0.66
Gare de Douai,50.37168,3.08996,Gare de Brebières Sud,50.33622,3.0139,6.5,6.691,198.7,0.54
Gare de Biache St Vaast,50.31625,2.94155,Gare de Arras,50.28682,2.78113,8.5,11.868,352.5,0.95
Gare de Redon,47.65176,-2.08788,Gare de Pontchâteau,47.43534,-2.08849,16.5,24.091,715.5,1.93
Gare de Lorient,47.7552,-3.36635,Gare de Vannes,47.66532,-2.75252,25.33,47.054,1397.5,3.76
Gare de St-Julien-en-Genevois,46.14206,6.08552,St-Martin-d'Hères,45.193,5.76888,107.5,108.48,3221.9,8.68
Gare de Annemasse,46.19923,6.23639,Gare de Chambéry-Chal.-les-Eaux,45.57104,5.9198,100.0,74.106,2200.9,5.93
Gare de Gardanne,43.45601,5.46332,Gare de Marseille-St-Charles,43.30273,5.38065,25.5,18.327,544.3,1.47
Bricon(la Poste),48.08082,4.97722,Orges,48.08083,4.92665,5.0,3.761,111.7,0.3
Orges,48.08083,4.92665,Pont-la-Ville,48.08361,4.89083,3.0,2.682,79.7,0.21
Pont-la-Ville,48.08361,4.89083,Cirfontaines-en-Azois,48.11055,4.8725,5.0,3.294,97.8,0.26
Cirfontaines-en-Azois,48.11055,4.8725,Maranville-la-Poste,48.13527,4.8625,3.0,2.85,84.6,0.23
Maranville-la-Poste,48.13527,4.8625,Longchamp-sur-Aujon,48.14806,4.83305,4.0,2.61,77.5,0.21
Longchamp-sur-Aujon,48.14806,4.83305,Clairvaux D12,48.14611,4.79305,6.0,2.979,88.5,0.24
Clairvaux D12,48.14611,4.79305,Ville-sous-La-Ferté,48.12,4.78944,3.0,2.919,86.7,0.23
Gare de Vichy,46.12697,3.43049,Gare de Roanne,46.04021,4.06313,45.0,49.792,1478.8,3.98
Gare de Roanne,46.04021,4.06313,Gare de Tarare,45.88979,4.43907,32.0,33.564,996.9,2.69
Gare de Tarare,45.88979,4.43907,Gare de Lyon-Part-Dieu,45.76059,4.85944,35.33,35.639,1058.5,2.85
Gare de Clermont-Ferrand,45.77857,3.10052,Gare de Lyon-Part-Dieu,45.76059,4.85944,136.0,136.59,4056.7,10.93
Gare de Nantes,47.2175,-1.54193,Gare de Rennes,48.10352,-1.67233,75.0,99.113,2943.7,7.93
Romorantin-Lycée-de-F,47.36936,1.73913,Romorantin-Gendarmerie,1.7379,47.38437,3.0,6711.577,199333.8,536.93
Romorantin-Gendarmerie,1.7379,47.38437,Millançay-Bourg,1.77289,47.44759,7.0,8.041,238.8,0.64
Millançay-Bourg,1.77289,47.44759,Chaumont-sur-Tharonne,47.61062,1.90438,16.0,6717.329,199504.7,537.39
Gare de Orchies,50.47705,3.24888,Gare de Nomain,50.50248,3.206,3.5,4.152,123.3,0.33
Gare de Nomain,50.50248,3.206,Gare de Templeuve,50.52868,3.1756,3.0,3.624,107.6,0.29
Gare de Hirson,49.91458,4.08429,Gare de Fourmies,50.01536,4.05359,8.0,11.432,339.5,0.91
Gare de Fourmies,50.01536,4.05359,Gare de Avesnes,50.12669,3.93294,9.0,15.096,448.4,1.21
Gare de Avesnes,50.12669,3.93294,Gare de Valenciennes,50.36318,3.51713,25.0,39.613,1176.5,3.17
Gare de Charleville-Mézières,49.76742,4.72485,Gare de Liart-SNCF,49.77101,4.33517,20.5,28.019,832.2,2.24
Gare de Liart-SNCF,49.77101,4.33517,Gare de Hirson,49.91458,4.08429,17.5,24.078,715.1,1.93
Gare de Pont-d'Ain,46.05401,5.33433,Gare de Bourg-en-Bresse,46.20013,5.21497,12.5,18.691,555.1,1.5
Gare de Aix-en-Provence,43.52287,5.44532,Gare de Manosque-Gréoux,43.82342,5.79408,39.0,43.679,1297.3,3.49
Gare de Manosque-Gréoux,43.82342,5.79408,Gare de Serres,44.42465,5.71846,62.0,67.199,1995.8,5.38
Gare de Marseille-St-Charles,43.30273,5.38065,Gare de Ste-Marthe-en-Provence,43.33927,5.3904,6.0,4.143,123.0,0.33
Gare de Ste-Marthe-en-Provence,43.33927,5.3904,Gare de Saint-Antoine,43.36942,5.3581,6.0,4.254,126.3,0.34
St-Martin-Du-Mont-Le-Fa,46.09564,5.31441,Bourg-en-Bresse Gare R,46.2001,5.21498,21.0,13.929,413.7,1.11
Gare de Bergerac,44.8568,0.49035,Gare de Couze,44.83663,0.70288,13.5,16.923,502.6,1.35
Gare de Couze,44.83663,0.70288,Gare de Lalinde,44.83951,0.74276,3.0,3.164,94.0,0.25
Gare de Castillon,44.85716,-0.04066,Gare de Ste-Foy-la-Grande,44.83686,0.22133,13.0,20.8,617.8,1.66
Gare de Lalinde,44.83951,0.74276,Gare de Le Buisson,44.84723,0.90818,13.5,13.085,388.6,1.05
Riquewihr-Poste,48.16591,7.29988,Zellenberg-Route-du-Vin,48.17054,7.31839,4.0,1.468,43.6,0.12
Zellenberg-Route-du-Vin,48.17054,7.31839,Ribeauville-Gare-Routière,48.19221,7.32577,7.0,2.474,73.5,0.2
Ribeauville-Gare-Routière,48.19221,7.32577,Guémar-Rd-Point-Sony,48.19001,7.37084,6.0,3.354,99.6,0.27
Guémar-Rd-Point-Sony,48.19001,7.37084,Gare de Sélestat,48.25964,7.4421,14.5,9.381,278.6,0.75
Gare de Carmaux,44.049,2.15239,Gare de Tanus,44.1003,2.31493,13.0,14.198,421.7,1.14
Gare de Tanus,44.1003,2.31493,Gare de Naucelle,44.18567,2.36326,10.0,10.257,304.6,0.82
Gare de Montastruc-la-Conseil.,43.716,1.59789,Gare de Roqueserière-Buzet,43.75064,1.61824,4.0,4.189,124.4,0.34
Gare de Roqueserière-Buzet,43.75064,1.61824,Gare de St-Sulpice (Tarn),43.77541,1.68104,5.0,5.753,170.9,0.46
Gare de Limoux-Flassian,43.06851,2.21851,Gare de Pomas,43.11217,2.28838,7.0,7.475,222.0,0.6
Gare de Pomas,43.11217,2.28838,Gare de Verzeille,43.13042,2.32122,4.5,3.354,99.6,0.27
Gare de Verzeille,43.13042,2.32122,Gare de Couffoulens-Leuc,43.15517,2.31693,4.0,2.777,82.5,0.22
Gare de Couffoulens-Leuc,43.15517,2.31693,Gare de Carcassonne,43.21771,2.35188,9.5,7.518,223.3,0.6
Gare de Valenciennes,50.36318,3.51713,Gare de Raismes (Nord),50.39018,3.4791,5.0,4.04,120.0,0.32
Gare de Pont-à-Mousson,48.90028,6.0508,Gare de Metz-Ville,49.10979,6.1772,54.0,25.082,744.9,2.01
Gare de Lille Europe,50.63885,3.07575,Gare de Arras,50.28682,2.78113,19.5,44.401,1318.7,3.55
Gare de Arras,50.28682,2.78113,Gare de Amiens,49.89053,2.3081,33.0,55.564,1650.3,4.45
Gare de Rosheim,48.50497,7.49128,Obernai-Passage-Niveau.,48.46085,7.48941,9.0,4.913,145.9,0.39
Obernai-Passage-Niveau.,48.46085,7.48941,Gare de Barr,48.40305,7.45691,15.0,6.867,203.9,0.55
Gare de Rosheim,48.50497,7.49128,Rosheim-Maison-Enfance.,48.49833,7.47861,1.5,1.191,35.4,0.1
Rosheim-Maison-Enfance.,48.49833,7.47861,Gare de Bischoffsheim,48.48678,7.49806,3.0,1.927,57.2,0.15
Gare de Bischoffsheim,48.48678,7.49806,Obernai-Passage-Niveau.,48.46085,7.48941,6.0,2.956,87.8,0.24
Obernai-Passage-Niveau.,48.46085,7.48941,Gare de Goxwiller,48.43259,7.4787,9.0,3.244,96.3,0.26
Gare de Sélestat,48.25964,7.4421,Scherwiller rue Gare,48.28832,7.42936,10.0,3.329,98.9,0.27
