point_1,point_1,point_1,point_2,point_2,point_2,duree (min),distance (km),empreinte carbone (gCO2),prix (euros)
nom,latitude,longitude,nom,latitude,longitude,,,,
Ramecourt,48.31007,6.1002,Dombasle-en-Xaintois,48.30856,5.99431,6.0,7.842,84.7,0.71
Dombasle-en-Xaintois,48.30856,5.99431,Ménil-en-Xaint. Mairie,48.3082,5.97405,3.0,1.501,16.2,0.14
Ménil-en-Xaint. Mairie,48.3082,5.97405,Chatenois Foyer,48.30206,5.83239,13.0,10.511,113.5,0.95
Mirecourt,48.29923,6.12935,Chatenois Foyer,48.30206,5.83239,25.0,21.992,237.5,1.98
Mirecourt (Lycée Agric),48.2936,6.13211,Dompaire-Centre,48.22056,6.22769,16.0,10.784,116.5,0.97
Gare de Vittel,48.20246,5.94226,Dompaire-Centre,48.22056,6.22769,23.0,21.269,229.7,1.91
Gare de Thourotte,49.47536,2.88182,Gare de Compiègne,49.42201,2.82349,20.0,7.286,78.7,0.66
Gare de Noyon,49.57734,3.00638,Gare de Ribécourt,49.50632,2.92712,17.0,9.761,105.4,0.88
Dives-Cabourg,49.28236,-0.10987,Houlgate Centre,49.30005,-0.07723,9.5,3.081,33.3,0.28
Houlgate Centre,49.30005,-0.07723,Villiers Centre,49.31597,0.00991,8.5,6.568,70.9,0.59
Villiers Centre,49.31597,0.00991,Blonville Centre,49.33861,0.02777,7.0,2.834,30.6,0.26
Blonville Centre,49.33861,0.02777,Gare de Trouville-Deauville,49.3585,0.08484,11.5,4.694,50.7,0.42
Gare de Lisieux,49.13725,0.23168,Gare de Le Grand-Jardin,49.15031,0.2272,7.0,1.49,16.1,0.13
Gare de Le Grand-Jardin,49.15031,0.2272,Gare de Pont-l'Evêque,49.28702,0.19197,26.0,15.432,166.7,1.39
Gare de Pont-l'Evêque,49.28702,0.19197,Gare de Trouville-Deauville,49.3585,0.08484,17.0,11.123,120.1,1.0
Gare de Tonnerre,47.8596,3.9735,Gare de St-Florentin-Vergigny,47.98041,3.73095,36.0,22.545,243.5,2.03
Gare de St-Florentin-Vergigny,47.98041,3.73095,Gare de Laroche-Migennes,47.96085,3.51294,33.0,16.393,177.0,1.48
Gare de Tonnerre,47.8596,3.9735,Gare de Nuits-sous-Ravières,47.72921,4.21127,36.0,22.953,247.9,2.07
Gare de Nuits-sous-Ravières,47.72921,4.21127,Gare de Montbard,47.61872,4.33615,22.0,15.456,166.9,1.39
Gare de Montbard,47.61872,4.33615,Gare de Les Laumes-Alésia,47.54332,4.46287,19.0,12.688,137.0,1.14
Gare de Les Laumes-Alésia,47.54332,4.46287,Gare de Dijon-Ville,47.3234,5.02728,70.0,49.046,529.7,4.41
Château de Chambord,47.61501,1.51354,Gare de Blois-Chambord,47.58542,1.32373,38.0,14.623,157.9,1.32
Gare de Lure,47.68325,6.49256,Gare de Vesoul,47.6178,6.15177,40.0,26.574,287.0,2.39
Gare de Aillevillers,47.91387,6.33739,Gare de Bains-les-Bains,47.98121,6.29518,15.0,8.13,87.8,0.73
Gare de Bains-les-Bains,47.98121,6.29518,Gare de Xertigny,48.053,6.37675,18.0,10.038,108.4,0.9
Gare de Xertigny,48.053,6.37675,Gare de Epinal,48.17808,6.44156,27.0,14.733,159.1,1.33
Gare de Lure,47.68325,6.49256,Gare de Belfort-Ville,47.63245,6.85392,45.0,27.678,298.9,2.49
Pont-Audemer-Gare-SNCF,49.35263,0.51661,Routot-Place-de-mairie,49.37848,0.73351,20.0,15.985,172.6,1.44
Routot-Place-de-mairie,49.37848,0.73351,Bourg-Achard Champ de F,49.35406,0.81199,10.0,6.305,68.1,0.57
Bourg-Achard Champ de F,49.35406,0.81199,Rouen-Gare-Routière,49.4399,1.0879,32.5,22.155,239.3,1.99
La-Maison-Brulée-D-675,49.34516,0.93192,Zénith Parc Expo,49.39216,1.0582,10.33,10.544,113.9,0.95
Gare de Ambérieu-en-Bugey,45.95401,5.34231,Gare de Meximieux-Pérouges,45.90179,5.19333,15.67,12.917,139.5,1.16
Gare de Meximieux-Pérouges,45.90179,5.19333,Gare de Montluel,45.84776,5.05754,15.0,12.121,130.9,1.09
Gare de Montluel,45.84776,5.05754,Lyon-Part-Dieu-Gare-Rou,45.76044,4.8623,32.0,18.001,194.4,1.62
Lyon-Part-Dieu-Gare-Rou,45.76044,4.8623,Miribel-RD1084-Élysée,45.82539,4.95622,25.0,10.267,110.9,0.92
Miribel-RD1084-Élysée,45.82539,4.95622,St-Maurice Beyn Rd 1084,45.82986,4.97972,5.0,1.89,20.4,0.17
St-Maurice Beyn Rd 1084,45.82986,4.97972,Beynost-RD1084-Gare,45.83416,5.00703,5.0,2.172,23.5,0.2
Beynost-RD1084-Gare,45.83416,5.00703,Gare de Montluel,45.84776,5.05754,10.0,4.199,45.3,0.38
Gare de Montluel,45.84776,5.05754,Gare de La Valbonne,45.84926,5.12499,16.0,5.233,56.5,0.47
Gare de La Valbonne,45.84926,5.12499,Gare de Meximieux-Pérouges,45.90179,5.19333,7.0,7.89,85.2,0.71
Gare de Thionville,49.35392,6.16885,Gare de Hettange-Grande,49.40764,6.1568,12.0,6.043,65.3,0.54
Gare de Hettange-Grande,49.40764,6.1568,Gare de Bettembourg,49.51638,6.10172,24.0,12.744,137.6,1.15
Gare de Bettembourg,49.51638,6.10172,Gare de Luxembourg,49.59965,6.13401,15.0,9.558,103.2,0.86
Gare de Thionville,49.35392,6.16885,Gare de Uckange,49.30333,6.15658,12.0,5.701,61.6,0.51
Gare de Uckange,49.30333,6.15658,Gare de Hagondange,49.25381,6.1644,9.0,5.542,59.9,0.5
Gare de Hagondange,49.25381,6.1644,Gare de Maizières-lès-Metz,49.21522,6.15848,14.0,4.317,46.6,0.39
Gare de Maizières-lès-Metz,49.21522,6.15848,Gare de Woippy,49.14836,6.15568,14.0,7.445,80.4,0.67
Gare de Woippy,49.14836,6.15568,Gare de Metz-Ville,49.10979,6.1772,15.0,4.571,49.4,0.41
Gare de Ingwiller,48.87176,7.4768,Uttwiller-R-Principale.,48.84623,7.48777,9.0,2.953,31.9,0.27
Uttwiller-R-Principale.,48.84623,7.48777,Bouxwiller-Clos-des-S.,48.82821,7.48666,6.0,2.008,21.7,0.18
Bouxwiller-Babenhausen,48.82908,7.48369,Bouxwiller-Clos-des-S.,48.82821,7.48666,1.0,0.238,2.6,0.02
Haguenau-Moulin-Neuf.,48.81303,7.78113,Neubourg-(Eglise).,48.83864,7.68126,12.0,7.855,84.8,0.71
Neubourg-(Eglise).,48.83864,7.68126,Pfaffenhoffen-Républiqu,48.84401,7.60755,8.5,5.433,58.7,0.49
Bouxwiller-Babenhausen,48.82908,7.48369,Dossenheim-(Mairie),48.80522,7.40244,10.0,6.521,70.4,0.59
Gare de Fécamp,49.75946,0.37389,Goderville,49.64556,0.36778,19.0,12.687,137.0,1.14
Goderville,49.64556,0.36778,Gare de Bréauté-Beuzeville,49.60359,0.41716,11.0,5.874,63.4,0.53
Grenoble-Gare-Routière,45.19267,5.71436,Gare de Grenoble U.-Gières,45.1849,5.78473,25.0,5.588,60.4,0.5
Gare de Grenoble U.-Gières,45.1849,5.78473,Gare de Chambéry-Chal.-les-Eaux,45.57104,5.9198,60.0,44.262,478.0,3.98
Gare de Pontcharra-sur-Bréda,45.43404,6.00779,Gare de Montmélian,45.50307,6.04312,19.0,8.164,88.2,0.73
Gare de La Roche-sur-Foron,46.06767,6.30374,Lyon-Part-Dieu-Gare-Rou,45.76044,4.8623,132.5,116.755,1261.0,10.51
Gare de Cluses (Hte-Savoie),46.06142,6.58268,Lyon-Part-Dieu-Gare-Rou,45.76044,4.8623,166.0,137.391,1483.8,12.37
Truyes-Chapelle,47.27528,0.83055,Gare de Tours,47.38981,0.69351,36.0,16.414,177.3,1.48
Chambray-CHR-Trousseau,47.34777,0.71,TOURS LYCEE GRANDMONT,47.36027,0.69999,11.0,1.583,17.1,0.14
TOURS LYCEE GRANDMONT,47.36027,0.69999,Gare de Tours,47.38981,0.69351,6.0,3.324,35.9,0.3
Gare de Veigné,47.2915,0.73444,Veigné-la-Croix,47.2809,0.74112,4.0,1.283,13.9,0.12
Veigné-la-Croix,47.2809,0.74112,Veigné-Bourg,47.28727,0.73651,2.0,0.79,8.5,0.07
Veigné-Bourg,47.28727,0.73651,Gare de Montbazon,47.29164,0.7215,5.0,1.233,13.3,0.11
Reignac-Bourg-Du-Fau,47.22718,0.9154,Gare de Cormery,47.26235,0.83382,18.0,7.303,78.9,0.66
Gare de La Douzillère,47.33863,0.653,Gare de Joué-lès-Tours,47.35424,0.66709,11.0,2.037,22.0,0.18
Loches-St-Jacques,47.13755,0.99982,Tauxigny-Node-Park,47.21516,0.83436,17.67,15.211,164.3,1.37
Loches-LEP,47.12768,0.98118,Gare de Loches,47.1304,1.00097,10.0,1.529,16.5,0.14
Truyes-Pl-Du-Souvenir,47.27276,0.85061,Courcay-Rouvre,47.23789,0.86644,9.0,4.062,43.9,0.37
Gare de Tours,47.38981,0.69351,Chambray-Trousseau,47.34807,0.71258,12.0,4.864,52.5,0.44
Chambray-Trousseau,47.34807,0.71258,Truyes-Chapelle,47.27528,0.83055,13.0,12.039,130.0,1.08
Chambray-CHR-Trousseau,47.34777,0.71,Chambray-Lycée-Agricole,47.33871,0.72892,4.0,1.748,18.9,0.16
Chambray-Lycée-Agricole,47.33871,0.72892,Esvres-Chene-Pendu,47.32473,0.7663,6.0,3.221,34.8,0.29
Esvres-St-Malo,47.2978,0.80107,Esvres-Les-Recais,47.29419,0.80572,1.0,0.534,5.8,0.05
Esvres-Les-Recais,47.29419,0.80572,Esvres-Champgault,47.28774,0.81474,1.0,0.99,10.7,0.09
Esvres-Champgault,47.28774,0.81474,Truyes-Chapelle,47.27528,0.83055,1.0,1.83,19.8,0.16
Gare de Courcay-Tauxigny,47.23783,0.86763,Reignac-Bourg-Du-Fau,47.22718,0.9154,7.0,3.8,41.0,0.34
Gare de Troyes,48.29607,4.06528,Gare de Dijon-Ville,47.3234,5.02728,145.0,129.981,1403.8,11.7
Gare de Nice-Ville,43.70471,7.26179,Gare de Cannes,43.55391,7.01973,36.67,25.733,277.9,2.32
Gare de St-Raphaël-Valescure,43.42361,6.76901,Gare de Les Arcs-Draguignan,43.45573,6.48246,25.0,23.435,253.1,2.11
Gare de Les Arcs-Draguignan,43.45573,6.48246,Gare de Toulon,43.12832,5.92946,57.5,57.757,623.8,5.2
Gare de Toulon,43.12832,5.92946,Gare de St-Raphaël-Valescure,43.42361,6.76901,90.0,75.565,816.1,6.8
Gare de Lens,50.42677,2.8282,Gare de Hénin Beaumont,50.41699,2.95206,22.0,8.852,95.6,0.8
Gare de Hénin Beaumont,50.41699,2.95206,Gare de Dourges,50.432,2.98711,13.0,2.995,32.3,0.27
Gare de Dourges,50.432,2.98711,Gare de Libercourt,50.48016,3.00866,15.0,5.574,60.2,0.5
Gare de Libercourt,50.48016,3.00866,Gare de Lille Flandres,50.6362,3.07102,30.0,17.921,193.5,1.61
Ste-Marie-/-Mines-Maire,48.24557,7.18224,Ste-Marie/-Ms-(-Théâtre,48.24361,7.18083,2.0,0.242,2.6,0.02
Sèlestat-(Schwilgué),48.25391,7.4479,Gare de Sélestat,48.25964,7.4421,5.0,0.769,8.3,0.07
Gare de Sélestat,48.25964,7.4421,Châtenois-V.-Villé-Gare,48.28307,7.38195,25.5,5.164,55.8,0.46
Sèlestat-(Schwilgué),48.25391,7.4479,Lièpvre-(Centre),48.27085,7.28069,22.0,12.534,135.4,1.13
Lièpvre-(Centre),48.27085,7.28069,Liepvre-(-Musloch-),48.26765,7.24857,4.0,2.406,26.0,0.22
Châtenois-V.-Villé-Gare,48.28307,7.38195,Liepvre-(-Ecoles-),48.27143,7.28101,10.0,7.59,82.0,0.68
Lièpvre-R.-Vieux-Moulin,48.27751,7.27695,Lièpvre-(Rte-Vancelle),48.27191,7.28905,2.0,1.092,11.8,0.1
Lièpvre-(Centre),48.27085,7.28069,Lièpvre-(Rte-Vancelle),48.27191,7.28905,3.0,0.631,6.8,0.06
Gare de Metz-Ville,49.10979,6.1772,Gare de Onville,49.01364,5.97909,39.0,17.982,194.2,1.62
Gare de Onville,49.01364,5.97909,Gare de Lérouville,48.79625,5.53936,52.5,40.259,434.8,3.62
Gare de Revigny,48.8242,4.98555,Gare de Vitry-le-François,48.71773,4.58723,37.0,31.535,340.6,2.84
Gare de Montluçon-Ville,46.33787,2.59641,Gare de Vallon-en-Sully,46.53648,2.6108,33.5,22.136,239.1,1.99
Gare de Vallon-en-Sully,46.53648,2.6108,Gare de St-Amand-Montrond-Orval,46.72652,2.48606,33.5,23.204,250.6,2.09
Gare de St-Amand-Montrond-Orval,46.72652,2.48606,Gare de Vierzon,47.22652,2.05982,57.0,64.389,695.4,5.8
Gare de Montluçon-Ville,46.33787,2.59641,Gare de Vierzon,47.22652,2.05982,95.0,107.044,1156.1,9.63
Urcay-Hotel-du-Lyon-d'O,46.62682,2.58941,Gare de St-Amand-Montrond-Orval,46.72652,2.48606,17.0,13.619,147.1,1.23
Gare de St-Amand-Montrond-Orval,46.72652,2.48606,Gare de Châteauneuf-sur-Cher,46.85669,2.31021,31.0,19.738,213.2,1.78
Gare de Châteauneuf-sur-Cher,46.85669,2.31021,St-Florent-Sur-Cher-Gar,46.99216,2.25218,24.5,15.712,169.7,1.41
St-Florent-Sur-Cher-Gar,46.99216,2.25218,Gare de Vierzon,47.22652,2.05982,39.0,29.883,322.7,2.69
Gare de Carnoules,43.29753,6.18616,Gare de Les Arcs-Draguignan,43.45573,6.48246,40.0,29.747,321.3,2.68
Gare de Baziège,43.45355,1.62069,Gare de Escalquens,43.51704,1.54243,10.0,9.482,102.4,0.85
Gare de Escalquens,43.51704,1.54243,Gare de Labège-Innopole,43.54746,1.51296,8.0,4.138,44.7,0.37
Gare de La Bastide-St-Laurent,44.59258,3.90385,Gare de Chasserades,44.55397,3.83968,11.5,6.661,71.9,0.6
Gare de Chasserades,44.55397,3.83968,Gare de Belvezet,44.56186,3.75188,12.0,7.019,75.8,0.63
Gare de Belvezet,44.56186,3.75188,Gare de Allenc,44.54167,3.66422,17.0,7.308,78.9,0.66
Gare de Allenc,44.54167,3.66422,Gare de Bagnols-Chadenet,44.52831,3.62814,7.5,3.226,34.8,0.29
Gare de Bagnols-Chadenet,44.52831,3.62814,Gare de Mende,44.52233,3.50191,20.0,10.04,108.4,0.9
Gare de Annecy,45.90206,6.12182,Pringy-Gare-Arret-Sibra,45.93906,6.12224,10.0,4.119,44.5,0.37
Pringy-Gare-Arret-Sibra,45.93906,6.12224,Gare de Annemasse,46.19923,6.23639,50.0,30.273,326.9,2.72
Gare de La Roche-sur-Foron,46.06767,6.30374,Gare de Reignier,46.12562,6.26754,14.0,7.03,75.9,0.63
Gare de Reignier,46.12562,6.26754,Gare de Annemasse,46.19923,6.23639,26.0,8.539,92.2,0.77
Gare de Les Fontinettes,50.94097,1.84985,Gare de Pont d'Ardres,50.89213,1.97073,17.0,10.076,108.8,0.91
Gare de Pont d'Ardres,50.89213,1.97073,Gare de Audruicq,50.87567,2.07635,19.0,7.641,82.5,0.69
Gare de Audruicq,50.87567,2.07635,Gare de Ruminghem,50.86179,2.15829,15.0,5.96,64.4,0.54
Gare de Ruminghem,50.86179,2.15829,Gare de Watten Eperlecques,50.82595,2.20771,12.0,5.29,57.1,0.48
Gare de Watten Eperlecques,50.82595,2.20771,Gare de St Omer,50.75372,2.26686,19.0,9.054,97.8,0.81
Gare de Clermont-Ferrand,45.77857,3.10052,Gare de Volvic,45.86458,3.00304,31.5,12.201,131.8,1.1
Ancizes-St-Georges-Bour,45.92468,2.81041,St-Gervais-Ch-LPA.,46.03051,2.80842,22.0,11.782,127.2,1.06
Ancizes-St-Georges-Bour,45.92468,2.81041,St-Gervais-Mairie,46.03032,2.80817,32.0,11.761,127.0,1.06
St-Gervais-Mairie,46.03032,2.80817,St-Eloy-les-Mines-Lycée,46.15963,2.83283,22.0,14.52,156.8,1.31
Gare de Riom-Châtel-Guyon,45.88984,3.12081,Chatel-Guyon-Tourisme,45.9184,3.07472,10.5,4.781,51.6,0.43
Chatel-Guyon-Tourisme,45.9184,3.07472,Manzat,45.96247,2.9422,14.0,11.371,122.8,1.02
Manzat,45.96247,2.9422,Chateauneuf-Lamontgie,46.02558,2.8963,10.5,7.871,85.0,0.71
Chateauneuf-Lamontgie,46.02558,2.8963,St-Gervais-Mairie,46.03032,2.80817,10.0,6.832,73.8,0.61
Gare de Clermont-Ferrand,45.77857,3.10052,St-Gervais-Ch-LPA.,46.03051,2.80842,73.0,36.034,389.2,3.24
Gare de La Wantzenau,48.66508,7.82446,Kilstett-Rue-de-la-Gare,48.67922,7.85493,5.0,2.738,29.6,0.25
Kilstett-Rue-de-la-Gare,48.67922,7.85493,Gambsheim-Peugeot.,48.68881,7.87192,3.0,1.643,17.7,0.15
Gambsheim-Peugeot.,48.68881,7.87192,Gambsheim-(Poste).,48.69216,7.88335,2.0,0.919,9.9,0.08
Gambsheim-(Poste).,48.69216,7.88335,Gare de Gambsheim,48.69494,7.87892,2.0,0.449,4.8,0.04
Juvancourt,48.11435,4.79999,Ville-sous-La-Ferté,48.12,4.78944,3.0,1.005,10.9,0.09
Ville-sous-La-Ferté,48.12,4.78944,Ville/la Ferté Tramway,48.12167,4.78763,2.0,0.229,2.5,0.02
Ville/la Ferté Tramway,48.12167,4.78763,Clairvaux D12,48.14611,4.79305,4.0,2.75,29.7,0.25
Clairvaux D12,48.14611,4.79305,Ville/la-Ferté Four,48.12344,4.78938,2.0,2.538,27.4,0.23
Ville/la-Ferté Four,48.12344,4.78938,Forges-de-Clairvaux(Les,48.15999,4.79,2.0,4.069,43.9,0.37
Forges-de-Clairvaux(Les,48.15999,4.79,Bayel Place G.de Gaulle,48.19676,4.77545,6.0,4.233,45.7,0.38
Bayel Place G.de Gaulle,48.19676,4.77545,Bayel-Eglise,48.19888,4.77611,1.0,0.241,2.6,0.02
Bayel-Eglise,48.19888,4.77611,Bar-sur-Aube(Hôpital),48.23083,4.715,7.0,5.762,62.2,0.52
Bar-sur-Aube(Hôpital),48.23083,4.715,Bar-sur-Aube (HV),48.23333,4.70639,4.0,0.696,7.5,0.06
Bar-sur-Aube (HV),48.23333,4.70639,Gare de Bar-sur-Aube,48.23855,4.70684,3.0,0.582,6.3,0.05
Gare de Bordeaux-St-Jean,44.82654,-0.55619,Gare de Cenon,44.85677,-0.5336,10.0,3.808,41.1,0.34
Gare de Cenon,44.85677,-0.5336,Gare de St-André-de-Cubzac,44.99118,-0.44048,25.0,16.665,180.0,1.5
Gare de St-André-de-Cubzac,44.99118,-0.44048,Gare de Gauriaguet,45.05349,-0.4,16.5,7.632,82.4,0.69
Gare de Gauriaguet,45.05349,-0.4,Gare de Cavignac,45.10492,-0.38213,12.0,5.895,63.7,0.53
Gare de Cavignac,45.10492,-0.38213,Gare de St-Mariens-St-Yzan,45.13908,-0.39169,10.0,3.876,41.9,0.35
Gare de Maubeuge,50.2728,3.96641,Gare de Hautmont,50.25396,3.91517,16.0,4.206,45.4,0.38
Gare de Corbie,49.91159,2.49966,Gare de Amiens,49.89053,2.3081,25.0,13.934,150.5,1.25
Gare de Corbie,49.91159,2.49966,Gare de Longueau,49.86344,2.35223,28.0,11.855,128.0,1.07
Logelbach-Arrêt-Hirn,48.08875,7.32181,Ingersheim-Arrêt-Centre,48.09653,7.30355,4.0,1.61,17.4,0.14
Ingersheim-Arrêt-Centre,48.09653,7.30355,Turckheim-P.-République,48.08612,7.2789,4.0,2.168,23.4,0.2
Gare de Munster,48.03825,7.13284,Colmar-St-Jo-VSG,48.08113,7.34667,20.0,16.609,179.4,1.49
Lyon-Part-Dieu-Gare-Rou,45.76044,4.8623,Gare de L'Arbresle,45.83325,4.61824,40.0,20.603,222.5,1.85
Gare de L'Arbresle,45.83325,4.61824,Gare de Tarare,45.88979,4.43907,20.0,15.249,164.7,1.37
Gare de Tarare,45.88979,4.43907,Gare de Amplepuis,45.971,4.32672,22.5,12.545,135.5,1.13
Gare de Amplepuis,45.971,4.32672,Roanne-Gare-Routière,46.04121,4.06076,35.0,21.999,237.6,1.98
Roanne-Gare-Routière,46.04121,4.06076,Gare de Le Coteau,46.02394,4.0863,9.0,2.755,29.8,0.25
Gare de Le Coteau,46.02394,4.0863,Gare de Régny,45.98773,4.21511,11.0,10.744,116.0,0.97
Gare de Régny,45.98773,4.21511,Gare de St-Victor-Thizy,46.00258,4.28115,10.0,5.368,58.0,0.48
Gare de St-Victor-Thizy,46.00258,4.28115,Gare de Amplepuis,45.971,4.32672,10.0,4.978,53.8,0.45
Gare de Tarare,45.88979,4.43907,Gare de Pontcharra-St-Forgeux,45.87151,4.4928,10.0,4.634,50.0,0.42
Gare de Pontcharra-St-Forgeux,45.87151,4.4928,Gare de St-Romain-de-Popey,45.86153,4.54226,10.0,3.992,43.1,0.36
Gare de St-Romain-de-Popey,45.86153,4.54226,Gare de L'Arbresle,45.83325,4.61824,10.0,6.68,72.1,0.6
Gare de Les Arcs-Draguignan,43.45573,6.48246,Gare de Vidauban,43.4309,6.4337,10.0,4.814,52.0,0.43
Gare de Vidauban,43.4309,6.4337,Gare de Le Luc-et-le-Cannet,43.3903,6.34301,25.0,8.614,93.0,0.78
Gare de Le Luc-et-le-Cannet,43.3903,6.34301,Gare de Carnoules,43.29753,6.18616,30.0,16.367,176.8,1.47
Gare de Les Arcs-Draguignan,43.45573,6.48246,Gare de Gonfaron,43.31721,6.28167,40.0,22.397,241.9,2.02
Gare de Gonfaron,43.31721,6.28167,Gare de Pignans,43.29856,6.22482,12.5,5.051,54.6,0.45
Gare de Pignans,43.29856,6.22482,Gare de Carnoules,43.29753,6.18616,10.0,3.134,33.8,0.28
Gare de St-Sulpice (Tarn),43.77541,1.68104,Gare de Gaillac,43.90596,1.89482,25.0,22.49,242.9,2.02
Gare de Gaillac,43.90596,1.89482,Gare de Albi-Ville,43.92204,2.13864,25.33,19.634,212.0,1.77
Gare de Lisle-sur-Tarn,43.85623,1.80774,Gare de St-Sulpice (Tarn),43.77541,1.68104,15.0,13.583,146.7,1.22
Gare de Les Quatre-Roues,47.33254,1.7023,Gare de Base-Aérienne,47.32014,1.68129,2.0,2.102,22.7,0.19
Gare de Base-Aérienne,47.32014,1.68129,Gare de Pruniers,47.31321,1.67189,3.0,1.048,11.3,0.09
Gare de Albertville,45.67318,6.38324,Grenoble-Gare-Routière,45.19267,5.71436,80.0,74.774,807.6,6.73
Sarrebourg-Hôpital,48.73052,7.05066,Gare de Sarrebourg,48.73794,7.05278,15.0,0.841,9.1,0.08
Berthelming-Mairie,48.81624,7.00666,Romelfing-Eglise,48.94804,6.43462,2.0,44.371,479.2,3.99
Loudrefing,48.85133,6.87759,Cutting,48.84611,6.83249,6.0,3.354,36.2,0.3
Cutting,48.84611,6.83249,Domnon-les-Dieuze,48.85971,6.82194,2.5,1.7,18.4,0.15
Domnon-les-Dieuze,48.85971,6.82194,Bassing,48.86777,6.8011,2.5,1.77,19.1,0.16
Bassing,48.86777,6.8011,Marimont-lès-Bénestroff,48.88999,6.78388,5.5,2.776,30.0,0.25
Marimont-lès-Bénestroff,48.88999,6.78388,Nébing,48.90468,6.81102,3.5,2.573,27.8,0.23
Nébing,48.90468,6.81102,Vahl-lès-Bénestroff,48.91333,6.78666,5.0,2.026,21.9,0.18
Vahl-lès-Bénestroff,48.91333,6.78666,Bénestroff (Centre),48.90442,6.75863,4.5,2.278,24.6,0.21
Bénestroff (Centre),48.90442,6.75863,Bermering,48.93138,6.70972,7.0,4.67,50.4,0.42
Bermering,48.93138,6.70972,Racrange,48.92555,6.66194,4.0,3.554,38.4,0.32
Racrange,48.92555,6.66194,Morhange Jeanne d'Arc,48.93647,6.65927,2.5,1.231,13.3,0.11
Morhange (Pl. Républiq),48.92392,6.635,Gare de Morhange,48.93677,6.65909,4.0,2.269,24.5,0.2
Gosselming-Mairie,48.79305,7.00077,Romelfing-Eglise,48.94804,6.43462,4.0,44.901,484.9,4.04
Fenetrange-Mairie,48.84574,7.01695,Mittersheim,48.86189,6.94176,6.0,5.793,62.6,0.52
Sarraltroff (Mairie),48.77306,7.06199,Sarrebourg-Méphisto,48.74979,7.06746,5.0,2.621,28.3,0.24
Sarraltroff-Gare-SNCF,48.77007,7.06577,Sarrebourg-LP-Messmer,48.73674,7.06872,7.0,3.717,40.1,0.33
Sarrebourg-Mairie,48.73049,7.05073,Sarrebourg (Place Math),48.73688,7.05719,6.0,0.855,9.2,0.08
Sarrebourg-LP-Messmer,48.73674,7.06872,Sarrebourg-Abri-Phalsbo,48.73799,7.06312,2.0,0.434,4.7,0.04
Gare de Argenton-sur-Creuse,46.59223,1.51823,Châteauroux-Médiathèque,46.8088,1.69086,41.0,27.475,296.7,2.47
Gare de Brive-la-Gaillarde,45.15256,1.52862,Gare de Terrasson,45.13568,1.30051,30.0,18.008,194.5,1.62
Gare de Terrasson,45.13568,1.30051,Gare de Condat-le-Lardin,45.12672,1.22665,10.0,5.886,63.6,0.53
Gare de Condat-le-Lardin,45.12672,1.22665,Gare de Périgueux,45.18716,0.70718,45.0,41.328,446.3,3.72
Diarville-Place-Midon,48.39462,6.13179,Praye-sous-Vaudemont PN,48.43307,6.10048,7.75,4.865,52.5,0.44
Praye-sous-Vaudemont PN,48.43307,6.10048,Tantonville-Ligneville,48.46789,6.13556,6.0,4.662,50.3,0.42
Tantonville-Ligneville,48.46789,6.13556,Vézelise Beauregard,48.489,6.09334,6.75,3.902,42.1,0.35
Lamarche-Centre-Arrêt,48.07079,5.78219,Martigny-les-B-Thiebaut,48.10446,5.82389,8.0,4.864,52.5,0.44
Martigny-les-B-Thiebaut,48.10446,5.82389,Martigny-les-Bains,48.10869,5.82582,3.0,0.492,5.3,0.04
Martigny-les-B-Thiebaut,48.10446,5.82389,Gare de Contrexéville,48.17998,5.89098,16.0,9.773,105.5,0.88
Gare de Vittel,48.20246,5.94226,Haréville-ss-Montf. Cte,48.20563,5.99956,10.0,4.266,46.1,0.38
Haréville-ss-Montf. Cte,48.20563,5.99956,Rémoncourt Pl. Fêtes,48.22938,6.05116,6.0,4.652,50.2,0.42
Rémoncourt Pl. Fêtes,48.22938,6.05116,Hymont-Mairie,48.26565,6.14219,10.0,7.863,84.9,0.71
Lamarche-Centre-Arrêt,48.07079,5.78219,Martigny-les-Bains,48.10869,5.82582,9.0,5.322,57.5,0.48
Gare de Nancy-Ville,48.68978,6.17427,Gare de Pont-St-Vincent,48.60247,6.10296,25.0,11.044,119.3,0.99
Gare de Pont-St-Vincent,48.60247,6.10296,Ceintrey-Grp-Scolaire,48.52431,6.16047,16.0,9.677,104.5,0.87
Ceintrey-Grp-Scolaire,48.52431,6.16047,Vézelise Beauregard,48.489,6.09334,7.0,6.321,68.3,0.57
Ceintrey Eglise,48.52446,6.16399,Vézelise J. Leclerc,48.48727,6.09341,7.0,6.651,71.8,0.6
Vézelise J. Leclerc,48.48727,6.09341,Tantonville-Ligneville,48.46789,6.13556,7.0,3.785,40.9,0.34
Tantonville-Ligneville,48.46789,6.13556,Praye-sous-Vaudémont,48.43295,6.1007,6.0,4.664,50.4,0.42
Praye-sous-Vaudémont,48.43295,6.1007,Diarville-Place-Midon,48.39462,6.13179,7.0,4.846,52.3,0.44
Mirecourt (Lycée Agric),48.2936,6.13211,Gare de Vittel,48.20246,5.94226,25.0,17.349,187.4,1.56
Gare de Rodez,44.36265,2.58025,Gare de Luc-Primaube,44.29139,2.55448,15.0,8.194,88.5,0.74
Gare de Luc-Primaube,44.29139,2.55448,Gare de Baraqueville-Carce.Pey.,44.27038,2.42751,15.0,10.386,112.2,0.93
Gare de Baraqueville-Carce.Pey.,44.27038,2.42751,Gare de Naucelle,44.18567,2.36326,15.0,10.732,115.9,0.97
